inspection_id,business_id,inspection_date,inspection_score,inspection_type
5843_20170215,5843,2017-02-15T00:00:00.000,100,Routine - Unscheduled
5843_20171031,5843,2017-10-31T00:00:00.000,100,Routine - Unscheduled
5843_20180306,5843,2018-03-06T00:00:00.000,100,Routine - Unscheduled
5843_20181105,5843,2018-11-05T00:00:00.000,100,Routine - Unscheduled
5843_20190521,5843,2019-05-21T00:00:00.000,100,Routine - Unscheduled
5844_20161108,5844,2016-11-08T00:00:00.000,98,Routine - Unscheduled
5844_20170518,5844,2017-05-18T00:00:00.000,91,Routine - Unscheduled
5844_20171101,5844,2017-11-01T00:00:00.000,91,Routine - Unscheduled
5844_20180228,5844,2018-02-28T00:00:00.000,96,Routine - Unscheduled
5844_20181128,5844,2018-11-28T00:00:00.000,100,Routine - Unscheduled
5844_20190522,5844,2019-05-22T00:00:00.000,100,Routine - Unscheduled
5847_20170208,5847,2017-02-08T00:00:00.000,93,Routine - Unscheduled
5847_20171018,5847,2017-10-18T00:00:00.000,94,Routine - Unscheduled
5847_20171027,5847,2017-10-27T00:00:00.000,,Reinspection/Followup
5847_20180405,5847,2018-04-05T00:00:00.000,90,Routine - Unscheduled
5847_20190215,5847,2019-02-15T00:00:00.000,94,Routine - Unscheduled
5848_20161021,5848,2016-10-21T00:00:00.000,100,Routine - Unscheduled
5848_20170301,5848,2017-03-01T00:00:00.000,98,Routine - Unscheduled
5848_20171218,5848,2017-12-18T00:00:00.000,96,Routine - Unscheduled
5848_20180516,5848,2018-05-16T00:00:00.000,100,Routine - Unscheduled
5848_20181031,5848,2018-10-31T00:00:00.000,100,Routine - Unscheduled
5848_20190305,5848,2019-03-05T00:00:00.000,100,Routine - Unscheduled
5849_20161025,5849,2016-10-25T00:00:00.000,96,Routine - Unscheduled
5849_20161027,5849,2016-10-27T00:00:00.000,,Reinspection/Followup
5849_20170301,5849,2017-03-01T00:00:00.000,100,Routine - Unscheduled
5849_20171031,5849,2017-10-31T00:00:00.000,100,Routine - Unscheduled
5849_20180323,5849,2018-03-23T00:00:00.000,100,Routine - Unscheduled
5849_20180913,5849,2018-09-13T00:00:00.000,100,Routine - Unscheduled
5849_20190228,5849,2019-02-28T00:00:00.000,100,Routine - Unscheduled
5850_20170912,5850,2017-09-12T00:00:00.000,100,Routine - Unscheduled
5850_20180223,5850,2018-02-23T00:00:00.000,100,Routine - Unscheduled
5850_20181016,5850,2018-10-16T00:00:00.000,96,Routine - Unscheduled
5850_20190319,5850,2019-03-19T00:00:00.000,98,Routine - Unscheduled
5850_20190909,5850,2019-09-09T00:00:00.000,98,Routine - Unscheduled
5851_20161103,5851,2016-11-03T00:00:00.000,98,Routine - Unscheduled
5851_20170317,5851,2017-03-17T00:00:00.000,98,Routine - Unscheduled
5851_20170511,5851,2017-05-11T00:00:00.000,,Complaint
5851_20171101,5851,2017-11-01T00:00:00.000,96,Routine - Unscheduled
5851_20180424,5851,2018-04-24T00:00:00.000,100,Routine - Unscheduled
5851_20181128,5851,2018-11-28T00:00:00.000,100,Routine - Unscheduled
5851_20190522,5851,2019-05-22T00:00:00.000,100,Routine - Unscheduled
5852_20170207,5852,2017-02-07T00:00:00.000,100,Routine - Unscheduled
5852_20170908,5852,2017-09-08T00:00:00.000,100,Routine - Unscheduled
5852_20180223,5852,2018-02-23T00:00:00.000,100,Routine - Unscheduled
5852_20181017,5852,2018-10-17T00:00:00.000,100,Routine - Unscheduled
5852_20190215,5852,2019-02-15T00:00:00.000,96,Routine - Unscheduled
5852_20190905,5852,2019-09-05T00:00:00.000,,Non-inspection site visit
5852_20190906,5852,2019-09-06T00:00:00.000,100,Routine - Unscheduled
5853_20161013,5853,2016-10-13T00:00:00.000,100,Routine - Unscheduled
5853_20170120,5853,2017-01-20T00:00:00.000,96,Routine - Unscheduled
5853_20170125,5853,2017-01-25T00:00:00.000,,Reinspection/Followup
5853_20171026,5853,2017-10-26T00:00:00.000,98,Routine - Unscheduled
5853_20180227,5853,2018-02-27T00:00:00.000,94,Routine - Unscheduled
5853_20180912,5853,2018-09-12T00:00:00.000,94,Routine - Unscheduled
5853_20190227,5853,2019-02-27T00:00:00.000,98,Routine - Unscheduled
5854_20161014,5854,2016-10-14T00:00:00.000,92,Routine - Unscheduled
5854_20161102,5854,2016-11-02T00:00:00.000,,Reinspection/Followup
5854_20161202,5854,2016-12-02T00:00:00.000,,Reinspection/Followup
5854_20170120,5854,2017-01-20T00:00:00.000,,Reinspection/Followup
5854_20170419,5854,2017-04-19T00:00:00.000,89,Routine - Unscheduled
5854_20170420,5854,2017-04-20T00:00:00.000,,Reinspection/Followup
5854_20171101,5854,2017-11-01T00:00:00.000,98,Routine - Unscheduled
5854_20180227,5854,2018-02-27T00:00:00.000,98,Routine - Unscheduled
5854_20181026,5854,2018-10-26T00:00:00.000,92,Routine - Unscheduled
5854_20181210,5854,2018-12-10T00:00:00.000,98,Routine - Unscheduled
5854_20190226,5854,2019-02-26T00:00:00.000,94,Routine - Unscheduled
5855_20161102,5855,2016-11-02T00:00:00.000,88,Routine - Unscheduled
5855_20170428,5855,2017-04-28T00:00:00.000,90,Routine - Unscheduled
5855_20170519,5855,2017-05-19T00:00:00.000,,Reinspection/Followup
5855_20170524,5855,2017-05-24T00:00:00.000,,Reinspection/Followup
5855_20171115,5855,2017-11-15T00:00:00.000,100,Routine - Unscheduled
5855_20171117,5855,2017-11-17T00:00:00.000,100,Routine - Unscheduled
5855_20180227,5855,2018-02-27T00:00:00.000,100,Routine - Unscheduled
5855_20181102,5855,2018-11-02T00:00:00.000,100,Routine - Unscheduled
5855_20190530,5855,2019-05-30T00:00:00.000,100,Routine - Unscheduled
5855_20190828,5855,2019-08-28T00:00:00.000,100,Routine - Unscheduled
5855_20190918,5855,2019-09-18T00:00:00.000,,New Construction
5856_20170928,5856,2017-09-28T00:00:00.000,96,Routine - Unscheduled
5856_20180226,5856,2018-02-26T00:00:00.000,98,Routine - Unscheduled
5856_20181002,5856,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5856_20190226,5856,2019-02-26T00:00:00.000,100,Routine - Unscheduled
5856_20190923,5856,2019-09-23T00:00:00.000,98,Routine - Unscheduled
58573_20161021,58573,2016-10-21T00:00:00.000,96,Routine - Unscheduled
58573_20170420,58573,2017-04-20T00:00:00.000,98,Routine - Unscheduled
58573_20170925,58573,2017-09-25T00:00:00.000,90,Routine - Unscheduled
58573_20180319,58573,2018-03-19T00:00:00.000,94,Routine - Unscheduled
58574_20170727,58574,2017-07-27T00:00:00.000,87,Routine - Unscheduled
58574_20170803,58574,2017-08-03T00:00:00.000,,Reinspection/Followup
58574_20180504,58574,2018-05-04T00:00:00.000,87,Routine - Unscheduled
58574_20180523,58574,2018-05-23T00:00:00.000,,Reinspection/Followup
58574_20190703,58574,2019-07-03T00:00:00.000,96,Routine - Unscheduled
58576_20161011,58576,2016-10-11T00:00:00.000,,Reinspection/Followup
58576_20180213,58576,2018-02-13T00:00:00.000,77,Routine - Unscheduled
58576_20180413,58576,2018-04-13T00:00:00.000,,Reinspection/Followup
58576_20190416,58576,2019-04-16T00:00:00.000,72,Routine - Unscheduled
58576_20190417,58576,2019-04-17T00:00:00.000,,Reinspection/Followup
58576_20190605,58576,2019-06-05T00:00:00.000,,Reinspection/Followup
58576_20190822,58576,2019-08-22T00:00:00.000,88,Routine - Unscheduled
5858_20170207,5858,2017-02-07T00:00:00.000,100,Routine - Unscheduled
5858_20170908,5858,2017-09-08T00:00:00.000,100,Routine - Unscheduled
5858_20180222,5858,2018-02-22T00:00:00.000,100,Routine - Unscheduled
5858_20181015,5858,2018-10-15T00:00:00.000,100,Routine - Unscheduled
5858_20190219,5858,2019-02-19T00:00:00.000,100,Routine - Unscheduled
5858_20190912,5858,2019-09-12T00:00:00.000,93,Routine - Unscheduled
5858_20190920,5858,2019-09-20T00:00:00.000,,Reinspection/Followup
5859_20170215,5859,2017-02-15T00:00:00.000,92,Routine - Unscheduled
5859_20170221,5859,2017-02-21T00:00:00.000,,Reinspection/Followup
5859_20170317,5859,2017-03-17T00:00:00.000,,Complaint
5859_20170927,5859,2017-09-27T00:00:00.000,94,Routine - Unscheduled
5859_20180208,5859,2018-02-08T00:00:00.000,100,Routine - Unscheduled
5859_20181022,5859,2018-10-22T00:00:00.000,91,Routine - Unscheduled
5859_20181029,5859,2018-10-29T00:00:00.000,,Reinspection/Followup
5859_20190206,5859,2019-02-06T00:00:00.000,96,Routine - Unscheduled
5859_20190912,5859,2019-09-12T00:00:00.000,98,Routine - Unscheduled
5860_20170224,5860,2017-02-24T00:00:00.000,100,Routine - Unscheduled
5860_20170915,5860,2017-09-15T00:00:00.000,100,Routine - Unscheduled
5860_20180202,5860,2018-02-02T00:00:00.000,100,Routine - Unscheduled
5860_20181025,5860,2018-10-25T00:00:00.000,100,Routine - Unscheduled
5860_20190214,5860,2019-02-14T00:00:00.000,100,Routine - Unscheduled
5860_20190916,5860,2019-09-16T00:00:00.000,100,Routine - Unscheduled
58610_20180424,58610,2018-04-24T00:00:00.000,87,Routine - Unscheduled
58610_20180516,58610,2018-05-16T00:00:00.000,,Reinspection/Followup
58610_20190109,58610,2019-01-09T00:00:00.000,85,Routine - Unscheduled
58610_20190115,58610,2019-01-15T00:00:00.000,,Reinspection/Followup
58611_20161007,58611,2016-10-07T00:00:00.000,,Reinspection/Followup
58611_20180124,58611,2018-01-24T00:00:00.000,88,Routine - Unscheduled
58611_20190829,58611,2019-08-29T00:00:00.000,87,Routine - Unscheduled
58611_20190911,58611,2019-09-11T00:00:00.000,,Reinspection/Followup
58612_20190122,58612,2019-01-22T00:00:00.000,100,Routine - Unscheduled
5862_20170221,5862,2017-02-21T00:00:00.000,91,Routine - Unscheduled
5862_20170906,5862,2017-09-06T00:00:00.000,98,Routine - Unscheduled
5862_20180201,5862,2018-02-01T00:00:00.000,96,Routine - Unscheduled
5862_20181019,5862,2018-10-19T00:00:00.000,100,Routine - Unscheduled
5862_20190219,5862,2019-02-19T00:00:00.000,100,Routine - Unscheduled
5862_20190912,5862,2019-09-12T00:00:00.000,100,Routine - Unscheduled
58628_20161011,58628,2016-10-11T00:00:00.000,90,Routine - Unscheduled
58628_20161026,58628,2016-10-26T00:00:00.000,,Reinspection/Followup
58628_20161205,58628,2016-12-05T00:00:00.000,,Non-inspection site visit
58628_20171101,58628,2017-11-01T00:00:00.000,90,Routine - Unscheduled
58628_20171114,58628,2017-11-14T00:00:00.000,,Reinspection/Followup
58628_20180813,58628,2018-08-13T00:00:00.000,94,Routine - Unscheduled
58628_20190611,58628,2019-06-11T00:00:00.000,90,Routine - Unscheduled
58628_20190625,58628,2019-06-25T00:00:00.000,,Reinspection/Followup
58637_20170420,58637,2017-04-20T00:00:00.000,93,Routine - Unscheduled
58637_20180328,58637,2018-03-28T00:00:00.000,96,Routine - Unscheduled
58637_20190725,58637,2019-07-25T00:00:00.000,92,Routine - Unscheduled
58637_20190730,58637,2019-07-30T00:00:00.000,,Reinspection/Followup
5864_20170214,5864,2017-02-14T00:00:00.000,98,Routine - Unscheduled
5864_20170224,5864,2017-02-24T00:00:00.000,,Reinspection/Followup
5864_20170307,5864,2017-03-07T00:00:00.000,,Reinspection/Followup
5864_20170906,5864,2017-09-06T00:00:00.000,100,Routine - Unscheduled
5864_20180201,5864,2018-02-01T00:00:00.000,100,Routine - Unscheduled
5864_20181024,5864,2018-10-24T00:00:00.000,100,Routine - Unscheduled
5864_20190225,5864,2019-02-25T00:00:00.000,100,Routine - Unscheduled
5864_20191001,5864,2019-10-01T00:00:00.000,100,Routine - Unscheduled
5865_20170221,5865,2017-02-21T00:00:00.000,98,Routine - Unscheduled
5865_20170906,5865,2017-09-06T00:00:00.000,98,Routine - Unscheduled
5865_20180201,5865,2018-02-01T00:00:00.000,96,Routine - Unscheduled
5865_20181019,5865,2018-10-19T00:00:00.000,96,Routine - Unscheduled
5865_20190204,5865,2019-02-04T00:00:00.000,100,Routine - Unscheduled
5865_20190909,5865,2019-09-09T00:00:00.000,100,Routine - Unscheduled
58659_20170111,58659,2017-01-11T00:00:00.000,91,Routine - Unscheduled
58659_20170502,58659,2017-05-02T00:00:00.000,,Complaint
58659_20171027,58659,2017-10-27T00:00:00.000,74,Routine - Unscheduled
58659_20171127,58659,2017-11-27T00:00:00.000,,Reinspection/Followup
5866_20170207,5866,2017-02-07T00:00:00.000,92,Routine - Unscheduled
5866_20171002,5866,2017-10-02T00:00:00.000,96,Routine - Unscheduled
5866_20180227,5866,2018-02-27T00:00:00.000,96,Routine - Unscheduled
5866_20181114,5866,2018-11-14T00:00:00.000,100,Routine - Unscheduled
5866_20190416,5866,2019-04-16T00:00:00.000,100,Routine - Unscheduled
5866_20190916,5866,2019-09-16T00:00:00.000,96,Routine - Unscheduled
5867_20170207,5867,2017-02-07T00:00:00.000,100,Routine - Unscheduled
5867_20170928,5867,2017-09-28T00:00:00.000,96,Routine - Unscheduled
5867_20180223,5867,2018-02-23T00:00:00.000,100,Routine - Unscheduled
5867_20181017,5867,2018-10-17T00:00:00.000,100,Routine - Unscheduled
5867_20190215,5867,2019-02-15T00:00:00.000,100,Routine - Unscheduled
5867_20190904,5867,2019-09-04T00:00:00.000,96,Routine - Unscheduled
58673_20161019,58673,2016-10-19T00:00:00.000,,Reinspection/Followup
58673_20161114,58673,2016-11-14T00:00:00.000,,Reinspection/Followup
58673_20170103,58673,2017-01-03T00:00:00.000,83,Routine - Unscheduled
58673_20170104,58673,2017-01-04T00:00:00.000,,Reinspection/Followup
58673_20170105,58673,2017-01-05T00:00:00.000,,Reinspection/Followup
58673_20171206,58673,2017-12-06T00:00:00.000,84,Routine - Unscheduled
58675_20171128,58675,2017-11-28T00:00:00.000,87,Routine - Unscheduled
58675_20180330,58675,2018-03-30T00:00:00.000,85,Routine - Unscheduled
58675_20180403,58675,2018-04-03T00:00:00.000,,Reinspection/Followup
58675_20180926,58675,2018-09-26T00:00:00.000,,Complaint
58675_20190717,58675,2019-07-17T00:00:00.000,92,Routine - Unscheduled
58675_20190730,58675,2019-07-30T00:00:00.000,,Reinspection/Followup
5868_20170207,5868,2017-02-07T00:00:00.000,98,Routine - Unscheduled
5868_20170912,5868,2017-09-12T00:00:00.000,96,Routine - Unscheduled
5868_20180220,5868,2018-02-20T00:00:00.000,100,Routine - Unscheduled
5868_20181024,5868,2018-10-24T00:00:00.000,100,Routine - Unscheduled
5868_20190214,5868,2019-02-14T00:00:00.000,100,Routine - Unscheduled
5868_20190412,5868,2019-04-12T00:00:00.000,,Complaint
5868_20190917,5868,2019-09-17T00:00:00.000,93,Routine - Unscheduled
5869_20170214,5869,2017-02-14T00:00:00.000,98,Routine - Unscheduled
5869_20170906,5869,2017-09-06T00:00:00.000,98,Routine - Unscheduled
5869_20180201,5869,2018-02-01T00:00:00.000,100,Routine - Unscheduled
5869_20181024,5869,2018-10-24T00:00:00.000,100,Routine - Unscheduled
5869_20190227,5869,2019-02-27T00:00:00.000,96,Routine - Unscheduled
5869_20190913,5869,2019-09-13T00:00:00.000,100,Routine - Unscheduled
587_20180131,587,2018-01-31T00:00:00.000,88,Routine - Unscheduled
587_20181203,587,2018-12-03T00:00:00.000,70,Routine - Unscheduled
587_20190104,587,2019-01-04T00:00:00.000,,Reinspection/Followup
5870_20170905,5870,2017-09-05T00:00:00.000,94,Routine - Unscheduled
5870_20180209,5870,2018-02-09T00:00:00.000,100,Routine - Unscheduled
5870_20181018,5870,2018-10-18T00:00:00.000,90,Routine - Unscheduled
5870_20190201,5870,2019-02-01T00:00:00.000,100,Routine - Unscheduled
5870_20190911,5870,2019-09-11T00:00:00.000,100,Routine - Unscheduled
5871_20170207,5871,2017-02-07T00:00:00.000,100,Routine - Unscheduled
5871_20170926,5871,2017-09-26T00:00:00.000,100,Routine - Unscheduled
5871_20180222,5871,2018-02-22T00:00:00.000,100,Routine - Unscheduled
5871_20181011,5871,2018-10-11T00:00:00.000,100,Routine - Unscheduled
5871_20190219,5871,2019-02-19T00:00:00.000,100,Routine - Unscheduled
5871_20190906,5871,2019-09-06T00:00:00.000,100,Routine - Unscheduled
58718_20170420,58718,2017-04-20T00:00:00.000,94,Routine - Unscheduled
58718_20170427,58718,2017-04-27T00:00:00.000,,Reinspection/Followup
58718_20170608,58718,2017-06-08T00:00:00.000,,Reinspection/Followup
58718_20170613,58718,2017-06-13T00:00:00.000,,Reinspection/Followup
58718_20180710,58718,2018-07-10T00:00:00.000,,Non-inspection site visit
5872_20170208,5872,2017-02-08T00:00:00.000,100,Routine - Unscheduled
5872_20171004,5872,2017-10-04T00:00:00.000,98,Routine - Unscheduled
5872_20180226,5872,2018-02-26T00:00:00.000,100,Routine - Unscheduled
5872_20181011,5872,2018-10-11T00:00:00.000,100,Routine - Unscheduled
5872_20190201,5872,2019-02-01T00:00:00.000,98,Routine - Unscheduled
5872_20190213,5872,2019-02-13T00:00:00.000,,Reinspection/Followup
5872_20190909,5872,2019-09-09T00:00:00.000,96,Routine - Unscheduled
5872_20190927,5872,2019-09-27T00:00:00.000,,Reinspection/Followup
5874_20170217,5874,2017-02-17T00:00:00.000,96,Routine - Unscheduled
5874_20181025,5874,2018-10-25T00:00:00.000,91,Routine - Unscheduled
5874_20181029,5874,2018-10-29T00:00:00.000,,Reinspection/Followup
5874_20181102,5874,2018-11-02T00:00:00.000,,Reinspection/Followup
5874_20181113,5874,2018-11-13T00:00:00.000,,Reinspection/Followup
5874_20190226,5874,2019-02-26T00:00:00.000,96,Routine - Unscheduled
5874_20190920,5874,2019-09-20T00:00:00.000,100,Routine - Unscheduled
58745_20170112,58745,2017-01-12T00:00:00.000,85,Routine - Unscheduled
58745_20170117,58745,2017-01-17T00:00:00.000,,Reinspection/Followup
58745_20170818,58745,2017-08-18T00:00:00.000,,Non-inspection site visit
58745_20170829,58745,2017-08-29T00:00:00.000,83,Routine - Unscheduled
58745_20171005,58745,2017-10-05T00:00:00.000,,Reinspection/Followup
58745_20171017,58745,2017-10-17T00:00:00.000,,Reinspection/Followup
5875_20170213,5875,2017-02-13T00:00:00.000,94,Routine - Unscheduled
5875_20170919,5875,2017-09-19T00:00:00.000,91,Routine - Unscheduled
5875_20171002,5875,2017-10-02T00:00:00.000,,Reinspection/Followup
5875_20180222,5875,2018-02-22T00:00:00.000,94,Routine - Unscheduled
5875_20180301,5875,2018-03-01T00:00:00.000,,Reinspection/Followup
5875_20181017,5875,2018-10-17T00:00:00.000,96,Routine - Unscheduled
5875_20190225,5875,2019-02-25T00:00:00.000,98,Routine - Unscheduled
5875_20190926,5875,2019-09-26T00:00:00.000,96,Routine - Unscheduled
5877_20170214,5877,2017-02-14T00:00:00.000,100,Routine - Unscheduled
5877_20171025,5877,2017-10-25T00:00:00.000,100,Routine - Unscheduled
5877_20180228,5877,2018-02-28T00:00:00.000,100,Routine - Unscheduled
5877_20180913,5877,2018-09-13T00:00:00.000,100,Routine - Unscheduled
5877_20190219,5877,2019-02-19T00:00:00.000,96,Routine - Unscheduled
5877_20190918,5877,2019-09-18T00:00:00.000,98,Routine - Unscheduled
58781_20180508,58781,2018-05-08T00:00:00.000,94,Routine - Unscheduled
58781_20181017,58781,2018-10-17T00:00:00.000,,Complaint
58781_20181022,58781,2018-10-22T00:00:00.000,,Complaint
58781_20190613,58781,2019-06-13T00:00:00.000,100,Routine - Unscheduled
588_20170103,588,2017-01-03T00:00:00.000,91,Routine - Unscheduled
588_20170110,588,2017-01-10T00:00:00.000,,Reinspection/Followup
588_20171121,588,2017-11-21T00:00:00.000,88,Routine - Unscheduled
588_20190605,588,2019-06-05T00:00:00.000,84,Routine - Unscheduled
5880_20170315,5880,2017-03-15T00:00:00.000,98,Routine - Unscheduled
5880_20170914,5880,2017-09-14T00:00:00.000,96,Routine - Unscheduled
5880_20180214,5880,2018-02-14T00:00:00.000,94,Routine - Unscheduled
5880_20180928,5880,2018-09-28T00:00:00.000,96,Routine - Unscheduled
5880_20190227,5880,2019-02-27T00:00:00.000,98,Routine - Unscheduled
58803_20170307,58803,2017-03-07T00:00:00.000,88,Routine - Unscheduled
58803_20180226,58803,2018-02-26T00:00:00.000,96,Routine - Unscheduled
58803_20190220,58803,2019-02-20T00:00:00.000,72,Routine - Unscheduled
58803_20190221,58803,2019-02-21T00:00:00.000,,Non-inspection site visit
5881_20170317,5881,2017-03-17T00:00:00.000,98,Routine - Unscheduled
5881_20171208,5881,2017-12-08T00:00:00.000,,Reinspection/Followup
5881_20180302,5881,2018-03-02T00:00:00.000,100,Routine - Unscheduled
5881_20181004,5881,2018-10-04T00:00:00.000,100,Routine - Unscheduled
5881_20190307,5881,2019-03-07T00:00:00.000,94,Routine - Unscheduled
5883_20170315,5883,2017-03-15T00:00:00.000,98,Routine - Unscheduled
5883_20170918,5883,2017-09-18T00:00:00.000,100,Routine - Unscheduled
5883_20180214,5883,2018-02-14T00:00:00.000,98,Routine - Unscheduled
5883_20181001,5883,2018-10-01T00:00:00.000,100,Routine - Unscheduled
5883_20190227,5883,2019-02-27T00:00:00.000,100,Routine - Unscheduled
5884_20170209,5884,2017-02-09T00:00:00.000,100,Routine - Unscheduled
5884_20170906,5884,2017-09-06T00:00:00.000,100,Routine - Unscheduled
5884_20171012,5884,2017-10-12T00:00:00.000,,Complaint
5884_20180220,5884,2018-02-20T00:00:00.000,100,Routine - Unscheduled
5884_20181002,5884,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5884_20190228,5884,2019-02-28T00:00:00.000,92,Routine - Unscheduled
